"A";"timestamp";"time";"W";"date";"endpoint";"VA"
"18.72";"2024-11-09 11:00:03";"11:00:03";"4222.8";"2024-11-09";"192.168.30.2";"4326.42"
"19.11";"2024-11-09 12:00:02";"12:00:02";"4257.2";"2024-11-09";"192.168.30.2";"4356.13"
"18.91";"2024-11-09 13:00:03";"13:00:03";"4209.6";"2024-11-09";"192.168.30.2";"4308.02"
"19.03";"2024-11-09 15:00:03";"15:00:03";"4240.8";"2024-11-09";"192.168.30.2";"4302.83"
"18.95";"2024-11-09 16:00:03";"16:00:03";"4176.8";"2024-11-09";"192.168.30.2";"4276.42"
"18.98";"2024-11-09 17:00:03";"17:00:03";"4159.6";"2024-11-09";"192.168.30.2";"4258.96"
"18.73";"2024-11-09 18:00:03";"18:00:03";"4158.8";"2024-11-09";"192.168.30.2";"4251.89"
"18.73";"2024-11-09 19:00:03";"19:00:03";"4181.6";"2024-11-09";"192.168.30.2";"4278.77"
"18.86";"2024-11-09 20:00:03";"20:00:03";"4214.8";"2024-11-09";"192.168.30.2";"4285.85"
"18.62";"2024-11-09 21:00:05";"21:00:05";"4157.2";"2024-11-09";"192.168.30.2";"4254.24"
"18.98";"2024-11-09 22:00:03";"22:00:03";"4281.6";"2024-11-09";"192.168.30.2";"4372.17"
"18.80";"2024-11-09 23:00:03";"23:00:03";"4233.6";"2024-11-09";"192.168.30.2";"4286.79"
"18.88";"2024-11-10 00:00:03";"00:00:03";"4252.0";"2024-11-10";"192.168.30.2";"4295.28"
"19.23";"2024-11-10 01:00:03";"01:00:03";"4329.6";"2024-11-10";"192.168.30.2";"4408.96"
"18.79";"2024-11-10 02:00:03";"02:00:03";"4180.8";"2024-11-10";"192.168.30.2";"4279.24"
"18.74";"2024-11-10 03:00:03";"03:00:03";"4162.4";"2024-11-10";"192.168.30.2";"4264.62"
"18.61";"2024-11-10 04:00:03";"04:00:03";"4182.8";"2024-11-10";"192.168.30.2";"4283.96"
"18.59";"2024-11-10 05:00:03";"05:00:03";"4181.2";"2024-11-10";"192.168.30.2";"4282.08"
"18.51";"2024-11-10 06:00:03";"06:00:03";"4177.2";"2024-11-10";"192.168.30.2";"4275.94"
"18.52";"2024-11-10 07:00:03";"07:00:03";"4163.2";"2024-11-10";"192.168.30.2";"4265.09"
"18.68";"2024-11-10 08:00:03";"08:00:03";"4184.4";"2024-11-10";"192.168.30.2";"4283.02"
"18.79";"2024-11-10 09:00:03";"09:00:03";"4198.8";"2024-11-10";"192.168.30.2";"4293.40"
"18.78";"2024-11-10 10:00:03";"10:00:03";"4198.4";"2024-11-10";"192.168.30.2";"4255.66"
"18.58";"2024-11-10 11:00:03";"11:00:03";"4146.4";"2024-11-10";"192.168.30.2";"4242.45"
"18.88";"2024-11-10 12:00:02";"12:00:02";"4210.0";"2024-11-10";"192.168.30.2";"4310.85"
"18.61";"2024-11-10 13:00:03";"13:00:03";"4141.2";"2024-11-10";"192.168.30.2";"4236.32"
"18.64";"2024-11-10 14:00:03";"14:00:03";"4144.0";"2024-11-10";"192.168.30.2";"4242.45"
"19.04";"2024-11-10 15:00:03";"15:00:03";"4171.2";"2024-11-10";"192.168.30.2";"4267.92"
"18.75";"2024-11-10 16:00:03";"16:00:03";"4177.2";"2024-11-10";"192.168.30.2";"4245.75"
"19.01";"2024-11-10 17:00:03";"17:00:03";"4163.6";"2024-11-10";"192.168.30.2";"4258.96"
"18.78";"2024-11-10 18:00:03";"18:00:03";"4173.2";"2024-11-10";"192.168.30.2";"4268.40"
"18.56";"2024-11-10 19:00:03";"19:00:03";"4132.8";"2024-11-10";"192.168.30.2";"4235.38"
"18.73";"2024-11-10 20:00:03";"20:00:03";"4176.0";"2024-11-10";"192.168.30.2";"4275.94"
"18.85";"2024-11-10 21:00:03";"21:00:03";"4181.2";"2024-11-10";"192.168.30.2";"4275.94"
"18.56";"2024-11-10 22:00:03";"22:00:03";"4155.6";"2024-11-10";"192.168.30.2";"4251.89"
"18.43";"2024-11-10 23:00:04";"23:00:04";"4093.6";"2024-11-10";"192.168.30.2";"4196.70"
"18.81";"2024-11-11 00:00:03";"00:00:03";"4218.8";"2024-11-11";"192.168.30.2";"4314.15"
"19.18";"2024-11-11 01:00:03";"01:00:03";"4273.6";"2024-11-11";"192.168.30.2";"4376.42"
"18.58";"2024-11-11 02:00:03";"02:00:03";"4150.0";"2024-11-11";"192.168.30.2";"4250.47"
"18.60";"2024-11-11 03:00:03";"03:00:03";"4162.4";"2024-11-11";"192.168.30.2";"4260.85"
"18.49";"2024-11-11 04:00:03";"04:00:03";"4166.4";"2024-11-11";"192.168.30.2";"4266.98"
"18.45";"2024-11-11 05:00:03";"05:00:03";"4154.0";"2024-11-11";"192.168.30.2";"4261.79"
"18.75";"2024-11-11 06:00:03";"06:00:03";"4206.4";"2024-11-11";"192.168.30.2";"4294.81"
"18.97";"2024-11-11 07:00:03";"07:00:03";"4189.2";"2024-11-11";"192.168.30.2";"4291.04"
"18.95";"2024-11-11 08:00:03";"08:00:03";"4188.0";"2024-11-11";"192.168.30.2";"4286.79"
"18.46";"2024-11-11 09:00:04";"09:00:04";"4134.8";"2024-11-11";"192.168.30.2";"4229.72"
"18.55";"2024-11-11 10:00:03";"10:00:03";"4130.4";"2024-11-11";"192.168.30.2";"4227.83"
"18.50";"2024-11-11 11:00:03";"11:00:03";"4126.0";"2024-11-11";"192.168.30.2";"4232.55"
"18.61";"2024-11-11 12:00:02";"12:00:02";"4162.8";"2024-11-11";"192.168.30.2";"4234.90"
"18.83";"2024-11-11 13:00:03";"13:00:03";"4232.0";"2024-11-11";"192.168.30.2";"4326.89"
"17.48";"2024-11-11 15:00:03";"15:00:03";"3952.8";"2024-11-11";"192.168.30.2";"4054.72"
"17.95";"2024-11-11 16:00:03";"16:00:03";"3967.2";"2024-11-11";"192.168.30.2";"4064.15"
"17.58";"2024-11-11 17:00:03";"17:00:03";"3935.6";"2024-11-11";"192.168.30.2";"4038.68"
"17.68";"2024-11-11 18:00:03";"18:00:03";"3961.2";"2024-11-11";"192.168.30.2";"4064.15"
"17.45";"2024-11-11 19:00:03";"19:00:03";"3946.0";"2024-11-11";"192.168.30.2";"4050.0"
"17.55";"2024-11-11 20:00:03";"20:00:03";"3974.8";"2024-11-11";"192.168.30.2";"4077.83"
"17.60";"2024-11-11 21:00:03";"21:00:03";"3942.0";"2024-11-11";"192.168.30.2";"4042.92"
"17.66";"2024-11-11 22:00:03";"22:00:03";"3960.8";"2024-11-11";"192.168.30.2";"4063.21"
"17.58";"2024-11-11 23:00:03";"23:00:03";"3942.4";"2024-11-11";"192.168.30.2";"4042.45"
"17.62";"2024-11-12 00:00:03";"00:00:03";"3958.4";"2024-11-12";"192.168.30.2";"4058.02"
"17.66";"2024-11-12 01:00:03";"01:00:03";"3952.4";"2024-11-12";"192.168.30.2";"4061.32"
"17.79";"2024-11-12 02:00:03";"02:00:03";"3994.0";"2024-11-12";"192.168.30.2";"4100.94"
"17.68";"2024-11-12 03:00:03";"03:00:03";"3981.6";"2024-11-12";"192.168.30.2";"4089.15"
"17.62";"2024-11-12 04:00:03";"04:00:03";"3956.0";"2024-11-12";"192.168.30.2";"4062.26"
"16.95";"2024-11-12 05:00:03";"05:00:03";"3810.0";"2024-11-12";"192.168.30.2";"3916.04"
"16.91";"2024-11-12 06:00:03";"06:00:03";"3793.2";"2024-11-12";"192.168.30.2";"3902.83"
"17.13";"2024-11-12 07:00:03";"07:00:03";"3825.6";"2024-11-12";"192.168.30.2";"3928.77"
"17.27";"2024-11-12 08:00:03";"08:00:03";"3818.4";"2024-11-12";"192.168.30.2";"3921.23"
"16.81";"2024-11-12 09:00:03";"09:00:03";"3767.6";"2024-11-12";"192.168.30.2";"3877.36"
"17.05";"2024-11-12 10:00:03";"10:00:03";"3826.4";"2024-11-12";"192.168.30.2";"3931.13"
"17.22";"2024-11-12 11:00:03";"11:00:03";"3858.8";"2024-11-12";"192.168.30.2";"3959.43"
"16.84";"2024-11-12 12:00:02";"12:00:02";"3780.8";"2024-11-12";"192.168.30.2";"3887.74"
"17.57";"2024-11-12 13:00:03";"13:00:03";"3956.0";"2024-11-12";"192.168.30.2";"4061.32"
"17.61";"2024-11-12 14:00:03";"14:00:03";"3958.8";"2024-11-12";"192.168.30.2";"4059.90"
"17.55";"2024-11-12 15:00:03";"15:00:03";"3939.2";"2024-11-12";"192.168.30.2";"4047.64"
"17.46";"2024-11-12 16:00:03";"16:00:03";"3950.4";"2024-11-12";"192.168.30.2";"4056.60"
"17.68";"2024-11-12 17:00:03";"17:00:03";"4002.4";"2024-11-12";"192.168.30.2";"4104.24"
"17.93";"2024-11-12 18:00:03";"18:00:03";"3976.8";"2024-11-12";"192.168.30.2";"4074.53"
"18.33";"2024-11-12 19:00:03";"19:00:03";"4099.6";"2024-11-12";"192.168.30.2";"4199.53"
"17.77";"2024-11-12 20:00:03";"20:00:03";"3958.0";"2024-11-12";"192.168.30.2";"4057.08"
"17.91";"2024-11-12 21:00:03";"21:00:03";"3997.6";"2024-11-12";"192.168.30.2";"4100.94"
"17.77";"2024-11-12 22:00:03";"22:00:03";"3964.8";"2024-11-12";"192.168.30.2";"4065.09"
"17.65";"2024-11-12 23:00:03";"23:00:03";"3947.2";"2024-11-12";"192.168.30.2";"4068.40"
"17.67";"2024-11-13 00:00:03";"00:00:03";"3978.8";"2024-11-13";"192.168.30.2";"4083.02"
"17.72";"2024-11-13 01:00:03";"01:00:03";"3962.0";"2024-11-13";"192.168.30.2";"4065.09"
"17.60";"2024-11-13 02:00:03";"02:00:03";"3944.0";"2024-11-13";"192.168.30.2";"4046.23"
"17.64";"2024-11-13 03:00:03";"03:00:03";"3968.4";"2024-11-13";"192.168.30.2";"4068.87"
"17.80";"2024-11-13 04:00:03";"04:00:03";"3996.4";"2024-11-13";"192.168.30.2";"4100.47"
"17.70";"2024-11-13 05:00:03";"05:00:03";"3958.8";"2024-11-13";"192.168.30.2";"4046.70"
"17.73";"2024-11-13 06:00:03";"06:00:03";"3960.4";"2024-11-13";"192.168.30.2";"4058.02"
"17.55";"2024-11-13 07:00:03";"07:00:03";"3949.6";"2024-11-13";"192.168.30.2";"4083.02"
"17.80";"2024-11-13 08:00:03";"08:00:03";"4011.6";"2024-11-13";"192.168.30.2";"4114.15"
"17.65";"2024-11-13 09:00:03";"09:00:03";"3931.6";"2024-11-13";"192.168.30.2";"4035.85"
"17.89";"2024-11-13 10:00:03";"10:00:03";"4000.8";"2024-11-13";"192.168.30.2";"4100.0"
"17.99";"2024-11-13 11:00:03";"11:00:03";"4016.8";"2024-11-13";"192.168.30.2";"4139.15"
"17.66";"2024-11-13 12:00:02";"12:00:02";"3971.6";"2024-11-13";"192.168.30.2";"4075.0"
"17.80";"2024-11-13 13:00:03";"13:00:03";"4004.4";"2024-11-13";"192.168.30.2";"4111.32"
"17.74";"2024-11-13 14:00:03";"14:00:03";"3995.2";"2024-11-13";"192.168.30.2";"4101.42"
"17.69";"2024-11-13 15:00:03";"15:00:03";"4005.2";"2024-11-13";"192.168.30.2";"4098.11"
"17.58";"2024-11-13 16:00:03";"16:00:03";"3926.0";"2024-11-13";"192.168.30.2";"4035.85"
"17.72";"2024-11-13 17:00:03";"17:00:03";"3970.4";"2024-11-13";"192.168.30.2";"4072.17"
"17.65";"2024-11-13 18:00:03";"18:00:03";"3981.2";"2024-11-13";"192.168.30.2";"4079.72"
"17.54";"2024-11-13 19:00:03";"19:00:03";"3954.4";"2024-11-13";"192.168.30.2";"4062.74"
"18.03";"2024-11-13 20:00:03";"20:00:03";"4029.6";"2024-11-13";"192.168.30.2";"4135.38"
"17.76";"2024-11-13 21:00:03";"21:00:03";"3973.6";"2024-11-13";"192.168.30.2";"4076.42"
"17.78";"2024-11-13 22:00:03";"22:00:03";"3987.2";"2024-11-13";"192.168.30.2";"4088.21"
"17.87";"2024-11-13 23:00:03";"23:00:03";"4001.6";"2024-11-13";"192.168.30.2";"4105.66"
"17.77";"2024-11-14 00:00:03";"00:00:03";"3981.6";"2024-11-14";"192.168.30.2";"4068.40"
"17.90";"2024-11-14 01:00:03";"01:00:03";"4002.8";"2024-11-14";"192.168.30.2";"4122.64"
"17.81";"2024-11-14 02:00:03";"02:00:03";"3984.8";"2024-11-14";"192.168.30.2";"4088.21"
"17.64";"2024-11-14 03:00:03";"03:00:03";"3945.2";"2024-11-14";"192.168.30.2";"4045.75"
"17.92";"2024-11-14 04:00:03";"04:00:03";"4020.4";"2024-11-14";"192.168.30.2";"4123.11"
"17.84";"2024-11-14 05:00:03";"05:00:03";"3967.6";"2024-11-14";"192.168.30.2";"4072.64"
"17.83";"2024-11-14 06:00:03";"06:00:03";"3968.4";"2024-11-14";"192.168.30.2";"4070.75"
"17.56";"2024-11-14 07:00:03";"07:00:03";"3945.6";"2024-11-14";"192.168.30.2";"4054.72"
"17.94";"2024-11-14 08:00:03";"08:00:03";"3986.8";"2024-11-14";"192.168.30.2";"4089.15"
"17.61";"2024-11-14 09:00:03";"09:00:03";"3957.2";"2024-11-14";"192.168.30.2";"4062.26"
"17.73";"2024-11-14 10:00:03";"10:00:03";"3980.4";"2024-11-14";"192.168.30.2";"4085.85"
"17.62";"2024-11-14 11:00:03";"11:00:03";"3971.2";"2024-11-14";"192.168.30.2";"4076.42"
"17.74";"2024-11-14 12:00:02";"12:00:02";"4000.0";"2024-11-14";"192.168.30.2";"4077.36"
"17.30";"2024-11-14 13:00:03";"13:00:03";"3901.6";"2024-11-14";"192.168.30.2";"4004.24"
"17.67";"2024-11-14 14:00:03";"14:00:03";"3951.2";"2024-11-14";"192.168.30.2";"4058.49"
"17.60";"2024-11-14 15:00:03";"15:00:03";"3962.0";"2024-11-14";"192.168.30.2";"4066.98"
"17.55";"2024-11-14 16:00:03";"16:00:03";"3927.6";"2024-11-14";"192.168.30.2";"4047.17"
"17.64";"2024-11-14 17:00:03";"17:00:03";"3978.8";"2024-11-14";"192.168.30.2";"4089.62"
"17.62";"2024-11-14 18:00:03";"18:00:03";"3974.8";"2024-11-14";"192.168.30.2";"4085.38"
"17.78";"2024-11-14 19:00:03";"19:00:03";"3965.2";"2024-11-14";"192.168.30.2";"4068.40"
"17.71";"2024-11-14 20:00:03";"20:00:03";"3942.8";"2024-11-14";"192.168.30.2";"4044.34"
"17.77";"2024-11-14 21:00:03";"21:00:03";"3990.0";"2024-11-14";"192.168.30.2";"4089.15"
"17.62";"2024-11-14 22:00:03";"22:00:03";"3930.8";"2024-11-14";"192.168.30.2";"4037.26"
"17.60";"2024-11-14 23:00:03";"23:00:03";"3951.2";"2024-11-14";"192.168.30.2";"4053.77"
"17.74";"2024-11-15 00:00:03";"00:00:03";"3981.6";"2024-11-15";"192.168.30.2";"4084.43"
"17.61";"2024-11-15 01:00:03";"01:00:03";"3957.6";"2024-11-15";"192.168.30.2";"4063.21"
"17.67";"2024-11-15 02:00:03";"02:00:03";"3962.8";"2024-11-15";"192.168.30.2";"4065.57"
"17.71";"2024-11-15 03:00:03";"03:00:03";"3948.4";"2024-11-15";"192.168.30.2";"4057.55"
"17.58";"2024-11-15 04:00:03";"04:00:03";"3946.8";"2024-11-15";"192.168.30.2";"4052.36"
"17.79";"2024-11-15 05:00:03";"05:00:03";"3984.0";"2024-11-15";"192.168.30.2";"4089.15"
"17.84";"2024-11-15 06:00:03";"06:00:03";"3958.4";"2024-11-15";"192.168.30.2";"4053.77"
"17.55";"2024-11-15 07:00:03";"07:00:03";"3919.2";"2024-11-15";"192.168.30.2";"4028.30"
"17.87";"2024-11-15 08:00:03";"08:00:03";"4000.0";"2024-11-15";"192.168.30.2";"4107.08"
"17.78";"2024-11-15 09:00:03";"09:00:03";"3963.2";"2024-11-15";"192.168.30.2";"4049.53"
"17.76";"2024-11-15 10:00:03";"10:00:03";"3973.6";"2024-11-15";"192.168.30.2";"4078.77"
"17.89";"2024-11-15 11:00:03";"11:00:03";"3982.0";"2024-11-15";"192.168.30.2";"4086.79"
"17.70";"2024-11-15 12:00:02";"12:00:02";"3958.8";"2024-11-15";"192.168.30.2";"4063.21"
"17.71";"2024-11-15 13:00:03";"13:00:03";"3995.6";"2024-11-15";"192.168.30.2";"4102.83"
"17.60";"2024-11-15 14:00:03";"14:00:03";"3964.8";"2024-11-15";"192.168.30.2";"4072.17"
"17.49";"2024-11-15 15:00:03";"15:00:03";"3974.0";"2024-11-15";"192.168.30.2";"4079.72"
"18.12";"2024-11-15 16:00:03";"16:00:03";"4026.0";"2024-11-15";"192.168.30.2";"4113.21"
"17.78";"2024-11-15 17:00:03";"17:00:03";"3967.2";"2024-11-15";"192.168.30.2";"4071.70"
"17.92";"2024-11-15 18:00:03";"18:00:03";"3984.0";"2024-11-15";"192.168.30.2";"4085.85"
"18.01";"2024-11-15 19:00:03";"19:00:03";"4024.8";"2024-11-15";"192.168.30.2";"4122.17"
"17.78";"2024-11-15 20:00:03";"20:00:03";"3960.8";"2024-11-15";"192.168.30.2";"4063.68"
"17.74";"2024-11-15 21:00:03";"21:00:03";"3972.0";"2024-11-15";"192.168.30.2";"4059.90"
"17.64";"2024-11-15 22:00:03";"22:00:03";"3958.0";"2024-11-15";"192.168.30.2";"4052.83"
"17.58";"2024-11-15 23:00:03";"23:00:03";"3919.2";"2024-11-15";"192.168.30.2";"4032.55"
"17.79";"2024-11-16 00:00:03";"00:00:03";"4017.6";"2024-11-16";"192.168.30.2";"4104.72"
"17.79";"2024-11-16 01:00:03";"01:00:03";"4001.2";"2024-11-16";"192.168.30.2";"4104.24"
"17.74";"2024-11-16 02:00:03";"02:00:03";"3981.2";"2024-11-16";"192.168.30.2";"4074.53"
"17.76";"2024-11-16 03:00:03";"03:00:03";"3995.6";"2024-11-16";"192.168.30.2";"4115.09"
"17.92";"2024-11-16 04:00:03";"04:00:03";"4030.4";"2024-11-16";"192.168.30.2";"4125.94"
"17.74";"2024-11-16 05:00:03";"05:00:03";"4006.0";"2024-11-16";"192.168.30.2";"4106.60"
"17.65";"2024-11-16 06:00:03";"06:00:03";"3968.8";"2024-11-16";"192.168.30.2";"4092.45"
"17.71";"2024-11-16 07:00:03";"07:00:03";"3973.2";"2024-11-16";"192.168.30.2";"4080.66"
"17.74";"2024-11-16 08:00:03";"08:00:03";"3962.0";"2024-11-16";"192.168.30.2";"4079.24"
"17.90";"2024-11-16 09:00:03";"09:00:03";"3992.4";"2024-11-16";"192.168.30.2";"4095.28"
"17.89";"2024-11-16 10:00:03";"10:00:03";"3960.8";"2024-11-16";"192.168.30.2";"4066.51"
"17.87";"2024-11-16 11:00:03";"11:00:03";"3988.0";"2024-11-16";"192.168.30.2";"4093.40"
"17.89";"2024-11-16 12:00:02";"12:00:02";"3972.8";"2024-11-16";"192.168.30.2";"4077.83"
"17.96";"2024-11-16 13:00:03";"13:00:03";"4010.4";"2024-11-16";"192.168.30.2";"4111.32"
"17.69";"2024-11-16 14:00:03";"14:00:03";"3968.8";"2024-11-16";"192.168.30.2";"4073.11"
"18.03";"2024-11-16 15:00:03";"15:00:03";"4027.6";"2024-11-16";"192.168.30.2";"4141.04"
"17.72";"2024-11-16 16:00:03";"16:00:03";"3948.4";"2024-11-16";"192.168.30.2";"4069.81"
"17.80";"2024-11-16 17:00:03";"17:00:03";"3965.2";"2024-11-16";"192.168.30.2";"4073.11"
"17.90";"2024-11-16 18:00:03";"18:00:03";"4002.4";"2024-11-16";"192.168.30.2";"4115.09"
"17.68";"2024-11-16 19:00:03";"19:00:03";"3978.8";"2024-11-16";"192.168.30.2";"4083.02"
"17.84";"2024-11-16 20:00:03";"20:00:03";"4004.4";"2024-11-16";"192.168.30.2";"4104.72"
"17.65";"2024-11-16 21:00:03";"21:00:03";"3975.6";"2024-11-16";"192.168.30.2";"4077.36"
"17.80";"2024-11-16 22:00:03";"22:00:03";"4028.4";"2024-11-16";"192.168.30.2";"4139.62"
"17.73";"2024-11-16 23:00:03";"23:00:03";"4007.2";"2024-11-16";"192.168.30.2";"4095.75"
"17.70";"2024-11-17 00:00:03";"00:00:03";"3987.6";"2024-11-17";"192.168.30.2";"4091.04"
"17.74";"2024-11-17 01:00:03";"01:00:03";"4000.0";"2024-11-17";"192.168.30.2";"4103.77"
"17.80";"2024-11-17 02:00:03";"02:00:03";"4010.8";"2024-11-17";"192.168.30.2";"4111.79"
"17.58";"2024-11-17 03:00:03";"03:00:03";"3970.0";"2024-11-17";"192.168.30.2";"4076.42"
"17.79";"2024-11-17 04:00:03";"04:00:03";"4018.8";"2024-11-17";"192.168.30.2";"4124.06"
"17.84";"2024-11-17 05:00:03";"05:00:03";"4041.2";"2024-11-17";"192.168.30.2";"4145.28"
"17.68";"2024-11-17 06:00:03";"06:00:03";"3991.2";"2024-11-17";"192.168.30.2";"4098.11"
"17.83";"2024-11-17 07:00:03";"07:00:03";"4012.4";"2024-11-17";"192.168.30.2";"4094.34"
"17.88";"2024-11-17 08:00:03";"08:00:03";"4008.8";"2024-11-17";"192.168.30.2";"4125.94"
"17.86";"2024-11-17 09:00:03";"09:00:03";"3984.0";"2024-11-17";"192.168.30.2";"4123.58"
"17.98";"2024-11-17 10:00:03";"10:00:03";"3994.8";"2024-11-17";"192.168.30.2";"4098.11"
"17.99";"2024-11-17 11:00:03";"11:00:03";"3997.6";"2024-11-17";"192.168.30.2";"4100.47"
"17.80";"2024-11-17 12:00:02";"12:00:02";"3952.4";"2024-11-17";"192.168.30.2";"4055.66"
"17.88";"2024-11-17 13:00:03";"13:00:03";"4012.4";"2024-11-17";"192.168.30.2";"4113.68"
"17.95";"2024-11-17 15:00:03";"15:00:03";"3985.6";"2024-11-17";"192.168.30.2";"4089.62"
"17.97";"2024-11-17 16:00:03";"16:00:03";"4006.0";"2024-11-17";"192.168.30.2";"4106.13"
"18.07";"2024-11-17 17:00:03";"17:00:03";"4012.8";"2024-11-17";"192.168.30.2";"4108.96"
"17.86";"2024-11-17 18:00:03";"18:00:03";"3977.2";"2024-11-17";"192.168.30.2";"4077.83"
"17.86";"2024-11-17 19:00:03";"19:00:03";"3985.2";"2024-11-17";"192.168.30.2";"4080.66"
"17.89";"2024-11-17 20:00:03";"20:00:03";"3992.0";"2024-11-17";"192.168.30.2";"4094.81"
"17.68";"2024-11-17 21:00:03";"21:00:03";"3962.8";"2024-11-17";"192.168.30.2";"4069.34"
"17.70";"2024-11-17 22:00:03";"22:00:03";"3979.6";"2024-11-17";"192.168.30.2";"4081.13"
"17.69";"2024-11-17 23:00:03";"23:00:03";"3980.8";"2024-11-17";"192.168.30.2";"4102.36"
"17.63";"2024-11-18 00:00:03";"00:00:03";"3974.0";"2024-11-18";"192.168.30.2";"4083.49"
"17.63";"2024-11-18 01:00:03";"01:00:03";"3969.6";"2024-11-18";"192.168.30.2";"4081.60"
"17.82";"2024-11-18 02:00:03";"02:00:03";"4014.8";"2024-11-18";"192.168.30.2";"4120.75"
"17.76";"2024-11-18 03:00:03";"03:00:03";"4003.6";"2024-11-18";"192.168.30.2";"4109.90"
"17.92";"2024-11-18 04:00:03";"04:00:03";"4032.4";"2024-11-18";"192.168.30.2";"4136.32"
"17.72";"2024-11-18 05:00:03";"05:00:03";"3990.8";"2024-11-18";"192.168.30.2";"4099.06"
"17.82";"2024-11-18 06:00:03";"06:00:03";"4004.4";"2024-11-18";"192.168.30.2";"4111.79"
"18.14";"2024-11-18 07:00:03";"07:00:03";"4014.4";"2024-11-18";"192.168.30.2";"4119.34"
"17.69";"2024-11-18 08:00:03";"08:00:03";"3976.4";"2024-11-18";"192.168.30.2";"4091.04"
"17.77";"2024-11-18 09:00:03";"09:00:03";"3958.0";"2024-11-18";"192.168.30.2";"4058.02"
"18.16";"2024-11-18 10:00:03";"10:00:03";"4032.0";"2024-11-18";"192.168.30.2";"4138.21"
"17.88";"2024-11-18 11:00:03";"11:00:03";"3983.6";"2024-11-18";"192.168.30.2";"4091.98"
"17.96";"2024-11-18 12:00:02";"12:00:02";"4012.8";"2024-11-18";"192.168.30.2";"4114.62"
"17.93";"2024-11-18 13:00:03";"13:00:03";"4026.8";"2024-11-18";"192.168.30.2";"4128.30"
"17.89";"2024-11-18 14:00:03";"14:00:03";"3990.8";"2024-11-18";"192.168.30.2";"4098.11"
"17.93";"2024-11-18 15:00:03";"15:00:03";"4027.6";"2024-11-18";"192.168.30.2";"4128.77"
"17.73";"2024-11-18 16:00:03";"16:00:03";"3996.4";"2024-11-18";"192.168.30.2";"4109.90"
"18.00";"2024-11-18 17:00:03";"17:00:03";"4039.6";"2024-11-18";"192.168.30.2";"4142.45"
"17.87";"2024-11-18 18:00:03";"18:00:03";"3999.2";"2024-11-18";"192.168.30.2";"4104.72"
"18.03";"2024-11-18 19:00:03";"19:00:03";"4058.4";"2024-11-18";"192.168.30.2";"4161.79"
"17.69";"2024-11-18 20:00:03";"20:00:03";"4042.0";"2024-11-18";"192.168.30.2";"4148.11"
"18.08";"2024-11-18 21:00:03";"21:00:03";"4035.2";"2024-11-18";"192.168.30.2";"4135.85"
"17.92";"2024-11-18 22:00:03";"22:00:03";"4015.6";"2024-11-18";"192.168.30.2";"4115.57"
"17.80";"2024-11-18 23:00:03";"23:00:03";"3998.8";"2024-11-18";"192.168.30.2";"4102.36"
"17.79";"2024-11-19 00:00:03";"00:00:03";"4003.2";"2024-11-19";"192.168.30.2";"4104.72"
"17.81";"2024-11-19 01:00:03";"01:00:03";"4000.4";"2024-11-19";"192.168.30.2";"4105.66"
"17.84";"2024-11-19 02:00:03";"02:00:03";"4043.2";"2024-11-19";"192.168.30.2";"4145.28"
"17.76";"2024-11-19 03:00:03";"03:00:03";"4000.8";"2024-11-19";"192.168.30.2";"4105.19"
"18.00";"2024-11-19 04:00:03";"04:00:03";"4051.6";"2024-11-19";"192.168.30.2";"4155.19"
"17.78";"2024-11-19 05:00:03";"05:00:03";"4003.2";"2024-11-19";"192.168.30.2";"4112.26"
"17.85";"2024-11-19 06:00:03";"06:00:03";"4012.0";"2024-11-19";"192.168.30.2";"4118.87"
"17.83";"2024-11-19 07:00:03";"07:00:03";"3992.0";"2024-11-19";"192.168.30.2";"4096.23"
"18.02";"2024-11-19 08:00:03";"08:00:03";"4059.2";"2024-11-19";"192.168.30.2";"4162.26"
"17.88";"2024-11-19 09:00:03";"09:00:03";"3996.4";"2024-11-19";"192.168.30.2";"4100.0"
"17.78";"2024-11-19 10:00:03";"10:00:03";"3986.0";"2024-11-19";"192.168.30.2";"4091.04"
"18.06";"2024-11-19 11:00:03";"11:00:03";"4040.0";"2024-11-19";"192.168.30.2";"4133.49"
"17.82";"2024-11-19 12:00:02";"12:00:02";"4003.6";"2024-11-19";"192.168.30.2";"4108.96"
"17.94";"2024-11-19 13:00:03";"13:00:03";"3999.6";"2024-11-19";"192.168.30.2";"4098.11"
"17.87";"2024-11-19 14:00:03";"14:00:03";"4006.8";"2024-11-19";"192.168.30.2";"4107.08"
"18.06";"2024-11-19 15:00:03";"15:00:03";"4038.8";"2024-11-19";"192.168.30.2";"4143.87"
"17.82";"2024-11-19 16:00:03";"16:00:03";"4005.6";"2024-11-19";"192.168.30.2";"4110.38"
"17.93";"2024-11-19 17:00:03";"17:00:03";"4019.2";"2024-11-19";"192.168.30.2";"4122.17"
"17.85";"2024-11-19 18:00:03";"18:00:03";"4002.4";"2024-11-19";"192.168.30.2";"4104.24"
"17.63";"2024-11-19 19:00:03";"19:00:03";"4003.6";"2024-11-19";"192.168.30.2";"4119.81"
"18.27";"2024-11-19 20:00:03";"20:00:03";"4070.8";"2024-11-19";"192.168.30.2";"4170.28"
"17.94";"2024-11-19 21:00:03";"21:00:03";"4020.4";"2024-11-19";"192.168.30.2";"4120.75"
"17.89";"2024-11-19 22:00:03";"22:00:03";"4032.8";"2024-11-19";"192.168.30.2";"4135.38"
