"A";"timestamp";"time";"W";"date";"endpoint";"VA"
"3.89";"2024-11-12 20:00:03";"20:00:03";"804.0";"2024-11-12";"192.168.28.3";"882.08"
"3.87";"2024-11-12 21:00:03";"21:00:03";"804.4";"2024-11-12";"192.168.28.3";"882.55"
"3.86";"2024-11-12 22:00:03";"22:00:03";"802.80";"2024-11-12";"192.168.28.3";"881.60"
"3.87";"2024-11-12 23:00:03";"23:00:03";"805.2";"2024-11-12";"192.168.28.3";"885.85"
"3.86";"2024-11-13 00:00:03";"00:00:03";"806.4";"2024-11-13";"192.168.28.3";"886.32"
"3.86";"2024-11-13 01:00:03";"01:00:03";"804.4";"2024-11-13";"192.168.28.3";"884.43"
"3.85";"2024-11-13 02:00:03";"02:00:03";"802.80";"2024-11-13";"192.168.28.3";"884.90"
"3.86";"2024-11-13 03:00:03";"03:00:03";"806.80";"2024-11-13";"192.168.28.3";"886.32"
"3.84";"2024-11-13 04:00:03";"04:00:03";"802.4";"2024-11-13";"192.168.28.3";"883.02"
"3.85";"2024-11-13 05:00:03";"05:00:03";"801.6";"2024-11-13";"192.168.28.3";"882.55"
"3.85";"2024-11-13 06:00:03";"06:00:03";"803.2";"2024-11-13";"192.168.28.3";"882.55"
"3.83";"2024-11-13 07:00:03";"07:00:03";"802.80";"2024-11-13";"192.168.28.3";"883.96"
"3.86";"2024-11-13 08:00:03";"08:00:03";"808.80";"2024-11-13";"192.168.28.3";"891.98"
"3.85";"2024-11-13 09:00:03";"09:00:03";"804.80";"2024-11-13";"192.168.28.3";"883.49"
"3.86";"2024-11-13 10:00:03";"10:00:03";"799.6";"2024-11-13";"192.168.28.3";"879.24"
"3.87";"2024-11-13 11:00:03";"11:00:03";"807.2";"2024-11-13";"192.168.28.3";"884.43"
"3.85";"2024-11-13 12:00:02";"12:00:02";"810.0";"2024-11-13";"192.168.28.3";"891.98"
"3.83";"2024-11-13 13:00:03";"13:00:03";"803.2";"2024-11-13";"192.168.28.3";"885.85"
"3.86";"2024-11-13 14:00:03";"14:00:03";"811.2";"2024-11-13";"192.168.28.3";"891.98"
"3.82";"2024-11-13 15:00:03";"15:00:03";"805.2";"2024-11-13";"192.168.28.3";"888.21"
"3.85";"2024-11-13 16:00:03";"16:00:03";"802.80";"2024-11-13";"192.168.28.3";"882.08"
"3.84";"2024-11-13 17:00:03";"17:00:03";"802.0";"2024-11-13";"192.168.28.3";"883.49"
"3.84";"2024-11-13 18:00:03";"18:00:03";"804.80";"2024-11-13";"192.168.28.3";"884.43"
"3.82";"2024-11-13 19:00:03";"19:00:03";"803.6";"2024-11-13";"192.168.28.3";"886.32"
"3.87";"2024-11-13 20:00:03";"20:00:03";"806.80";"2024-11-13";"192.168.28.3";"884.90"
"3.86";"2024-11-13 21:00:03";"21:00:03";"804.80";"2024-11-13";"192.168.28.3";"883.96"
"3.86";"2024-11-13 22:00:03";"22:00:03";"806.4";"2024-11-13";"192.168.28.3";"886.79"
"3.86";"2024-11-13 23:00:03";"23:00:03";"806.80";"2024-11-13";"192.168.28.3";"885.85"
"3.85";"2024-11-14 00:00:03";"00:00:03";"803.6";"2024-11-14";"192.168.28.3";"884.43"
"3.87";"2024-11-14 01:00:03";"01:00:03";"806.4";"2024-11-14";"192.168.28.3";"885.38"
"3.84";"2024-11-14 02:00:03";"02:00:03";"800.0";"2024-11-14";"192.168.28.3";"880.19"
"3.86";"2024-11-14 03:00:03";"03:00:03";"807.6";"2024-11-14";"192.168.28.3";"886.79"
"3.84";"2024-11-14 04:00:03";"04:00:03";"802.0";"2024-11-14";"192.168.28.3";"883.49"
"3.84";"2024-11-14 05:00:03";"05:00:03";"804.4";"2024-11-14";"192.168.28.3";"886.32"
"3.86";"2024-11-14 06:00:03";"06:00:03";"802.80";"2024-11-14";"192.168.28.3";"881.13"
"3.86";"2024-11-14 07:00:03";"07:00:03";"811.2";"2024-11-14";"192.168.28.3";"890.09"
"3.88";"2024-11-14 08:00:03";"08:00:03";"808.80";"2024-11-14";"192.168.28.3";"886.32"
"3.82";"2024-11-14 09:00:03";"09:00:03";"800.4";"2024-11-14";"192.168.28.3";"881.60"
"3.82";"2024-11-14 10:00:03";"10:00:03";"798.80";"2024-11-14";"192.168.28.3";"879.72"
"3.82";"2024-11-14 11:00:03";"11:00:03";"803.2";"2024-11-14";"192.168.28.3";"884.90"
"3.83";"2024-11-14 12:00:02";"12:00:02";"804.0";"2024-11-14";"192.168.28.3";"885.38"
"3.85";"2024-11-14 13:00:03";"13:00:03";"809.6";"2024-11-14";"192.168.28.3";"891.98"
"3.88";"2024-11-14 14:00:03";"14:00:03";"812.0";"2024-11-14";"192.168.28.3";"891.51"
"3.86";"2024-11-14 15:00:03";"15:00:03";"810.4";"2024-11-14";"192.168.28.3";"890.09"
"3.83";"2024-11-14 16:00:03";"16:00:03";"800.80";"2024-11-14";"192.168.28.3";"880.66"
"3.84";"2024-11-14 17:00:03";"17:00:03";"806.80";"2024-11-14";"192.168.28.3";"888.21"
"3.81";"2024-11-14 18:00:03";"18:00:03";"801.2";"2024-11-14";"192.168.28.3";"883.49"
"3.87";"2024-11-14 19:00:03";"19:00:03";"806.0";"2024-11-14";"192.168.28.3";"883.96"
"3.87";"2024-11-14 20:00:03";"20:00:03";"804.80";"2024-11-14";"192.168.28.3";"882.08"
"3.84";"2024-11-14 21:00:03";"21:00:03";"804.4";"2024-11-14";"192.168.28.3";"884.43"
"3.84";"2024-11-14 22:00:03";"22:00:03";"800.0";"2024-11-14";"192.168.28.3";"879.24"
"3.85";"2024-11-14 23:00:03";"23:00:03";"809.6";"2024-11-14";"192.168.28.3";"890.09"
"3.85";"2024-11-15 00:00:03";"00:00:03";"804.80";"2024-11-15";"192.168.28.3";"885.38"
"3.85";"2024-11-15 01:00:03";"01:00:03";"808.4";"2024-11-15";"192.168.28.3";"889.15"
"3.84";"2024-11-15 02:00:03";"02:00:03";"803.2";"2024-11-15";"192.168.28.3";"891.04"
"3.85";"2024-11-15 03:00:03";"03:00:03";"804.80";"2024-11-15";"192.168.28.3";"886.79"
"3.86";"2024-11-15 04:00:03";"04:00:03";"809.2";"2024-11-15";"192.168.28.3";"888.68"
"3.86";"2024-11-15 05:00:03";"05:00:03";"807.2";"2024-11-15";"192.168.28.3";"888.21"
"3.88";"2024-11-15 06:00:03";"06:00:03";"806.80";"2024-11-15";"192.168.28.3";"884.43"
"3.84";"2024-11-15 07:00:03";"07:00:03";"806.0";"2024-11-15";"192.168.28.3";"885.38"
"3.85";"2024-11-15 08:00:03";"08:00:03";"805.6";"2024-11-15";"192.168.28.3";"885.38"
"3.87";"2024-11-15 09:00:03";"09:00:03";"807.2";"2024-11-15";"192.168.28.3";"885.38"
"3.86";"2024-11-15 10:00:03";"10:00:03";"808.0";"2024-11-15";"192.168.28.3";"886.79"
"3.87";"2024-11-15 11:00:03";"11:00:03";"807.2";"2024-11-15";"192.168.28.3";"884.90"
"3.85";"2024-11-15 12:00:02";"12:00:02";"807.2";"2024-11-15";"192.168.28.3";"886.79"
"3.85";"2024-11-15 13:00:03";"13:00:03";"808.0";"2024-11-15";"192.168.28.3";"888.68"
"3.82";"2024-11-15 14:00:03";"14:00:03";"801.6";"2024-11-15";"192.168.28.3";"883.49"
"3.82";"2024-11-15 15:00:03";"15:00:03";"804.4";"2024-11-15";"192.168.28.3";"885.85"
"3.89";"2024-11-15 16:00:03";"16:00:03";"807.6";"2024-11-15";"192.168.28.3";"885.38"
"3.86";"2024-11-15 17:00:03";"17:00:03";"804.4";"2024-11-15";"192.168.28.3";"884.90"
"3.87";"2024-11-15 18:00:03";"18:00:03";"803.6";"2024-11-15";"192.168.28.3";"879.24"
"3.85";"2024-11-15 19:00:03";"19:00:03";"804.80";"2024-11-15";"192.168.28.3";"883.02"
"3.86";"2024-11-15 20:00:03";"20:00:03";"806.4";"2024-11-15";"192.168.28.3";"885.38"
"3.85";"2024-11-15 21:00:03";"21:00:03";"802.4";"2024-11-15";"192.168.28.3";"882.08"
"3.84";"2024-11-15 22:00:03";"22:00:03";"804.4";"2024-11-15";"192.168.28.3";"884.43"
"3.85";"2024-11-15 23:00:03";"23:00:03";"808.4";"2024-11-15";"192.168.28.3";"889.62"
"3.85";"2024-11-16 00:00:03";"00:00:03";"808.4";"2024-11-16";"192.168.28.3";"890.09"
"3.86";"2024-11-16 01:00:03";"01:00:03";"807.6";"2024-11-16";"192.168.28.3";"886.32"
"3.86";"2024-11-16 02:00:03";"02:00:03";"808.0";"2024-11-16";"192.168.28.3";"888.21"
"3.84";"2024-11-16 03:00:03";"03:00:03";"805.2";"2024-11-16";"192.168.28.3";"886.32"
"3.87";"2024-11-16 04:00:03";"04:00:03";"810.80";"2024-11-16";"192.168.28.3";"891.04"
"3.86";"2024-11-16 05:00:03";"05:00:03";"811.6";"2024-11-16";"192.168.28.3";"893.40"
"3.87";"2024-11-16 06:00:03";"06:00:03";"812.80";"2024-11-16";"192.168.28.3";"893.40"
"3.85";"2024-11-16 07:00:03";"07:00:03";"806.4";"2024-11-16";"192.168.28.3";"887.26"
"3.86";"2024-11-16 08:00:03";"08:00:03";"803.6";"2024-11-16";"192.168.28.3";"883.49"
"3.86";"2024-11-16 09:00:03";"09:00:03";"803.6";"2024-11-16";"192.168.28.3";"881.60"
"3.88";"2024-11-16 10:00:03";"10:00:03";"803.6";"2024-11-16";"192.168.28.3";"879.72"
"3.87";"2024-11-16 11:00:03";"11:00:03";"806.80";"2024-11-16";"192.168.28.3";"885.38"
"3.87";"2024-11-16 12:00:02";"12:00:02";"803.2";"2024-11-16";"192.168.28.3";"881.13"
"3.87";"2024-11-16 13:00:03";"13:00:03";"804.80";"2024-11-16";"192.168.28.3";"882.55"
"3.85";"2024-11-16 14:00:03";"14:00:03";"804.4";"2024-11-16";"192.168.28.3";"881.60"
"3.86";"2024-11-16 15:00:03";"15:00:03";"804.4";"2024-11-16";"192.168.28.3";"882.55"
"3.86";"2024-11-16 16:00:03";"16:00:03";"802.80";"2024-11-16";"192.168.28.3";"881.60"
"3.85";"2024-11-16 17:00:03";"17:00:03";"802.4";"2024-11-16";"192.168.28.3";"882.08"
"3.85";"2024-11-16 18:00:03";"18:00:03";"802.4";"2024-11-16";"192.168.28.3";"881.13"
"3.83";"2024-11-16 19:00:03";"19:00:03";"802.4";"2024-11-16";"192.168.28.3";"883.49"
"3.84";"2024-11-16 20:00:03";"20:00:03";"803.6";"2024-11-16";"192.168.28.3";"883.02"
"3.84";"2024-11-16 21:00:03";"21:00:03";"804.80";"2024-11-16";"192.168.28.3";"886.79"
"3.83";"2024-11-16 22:00:03";"22:00:03";"805.2";"2024-11-16";"192.168.28.3";"887.74"
"3.83";"2024-11-16 23:00:03";"23:00:03";"804.0";"2024-11-16";"192.168.28.3";"885.85"
"3.84";"2024-11-17 00:00:03";"00:00:03";"804.0";"2024-11-17";"192.168.28.3";"886.32"
"3.84";"2024-11-17 01:00:03";"01:00:03";"806.80";"2024-11-17";"192.168.28.3";"888.68"
"3.85";"2024-11-17 02:00:03";"02:00:03";"807.2";"2024-11-17";"192.168.28.3";"888.68"
"3.83";"2024-11-17 03:00:03";"03:00:03";"805.6";"2024-11-17";"192.168.28.3";"887.26"
"3.82";"2024-11-17 04:00:03";"04:00:03";"802.80";"2024-11-17";"192.168.28.3";"885.85"
"3.82";"2024-11-17 05:00:03";"05:00:03";"803.2";"2024-11-17";"192.168.28.3";"885.85"
"3.84";"2024-11-17 06:00:03";"06:00:03";"807.2";"2024-11-17";"192.168.28.3";"890.57"
"3.83";"2024-11-17 07:00:03";"07:00:03";"802.80";"2024-11-17";"192.168.28.3";"884.90"
"3.87";"2024-11-17 08:00:03";"08:00:03";"810.80";"2024-11-17";"192.168.28.3";"889.62"
"3.86";"2024-11-17 09:00:03";"09:00:03";"804.0";"2024-11-17";"192.168.28.3";"882.55"
"3.86";"2024-11-17 10:00:03";"10:00:03";"802.4";"2024-11-17";"192.168.28.3";"879.72"
"3.86";"2024-11-17 11:00:03";"11:00:03";"802.4";"2024-11-17";"192.168.28.3";"879.72"
"3.87";"2024-11-17 12:00:02";"12:00:02";"802.0";"2024-11-17";"192.168.28.3";"879.24"
"3.87";"2024-11-17 13:00:03";"13:00:03";"807.2";"2024-11-17";"192.168.28.3";"884.43"
"3.85";"2024-11-17 15:00:03";"15:00:03";"800.4";"2024-11-17";"192.168.28.3";"877.36"
"3.87";"2024-11-17 16:00:03";"16:00:03";"801.2";"2024-11-17";"192.168.28.3";"879.24"
"3.88";"2024-11-17 17:00:03";"17:00:03";"807.2";"2024-11-17";"192.168.28.3";"883.49"
"3.88";"2024-11-17 18:00:03";"18:00:03";"802.0";"2024-11-17";"192.168.28.3";"878.77"
"3.91";"2024-11-17 19:00:03";"19:00:03";"814.0";"2024-11-17";"192.168.28.3";"890.09"
"3.86";"2024-11-17 20:00:03";"20:00:03";"804.0";"2024-11-17";"192.168.28.3";"883.02"
"3.84";"2024-11-17 21:00:03";"21:00:03";"801.2";"2024-11-17";"192.168.28.3";"881.13"
"3.85";"2024-11-17 22:00:03";"22:00:03";"805.2";"2024-11-17";"192.168.28.3";"886.32"
"3.81";"2024-11-17 23:00:03";"23:00:03";"796.0";"2024-11-17";"192.168.28.3";"880.19"
"3.82";"2024-11-18 00:00:03";"00:00:03";"801.2";"2024-11-18";"192.168.28.3";"884.90"
"3.84";"2024-11-18 01:00:03";"01:00:03";"806.4";"2024-11-18";"192.168.28.3";"884.43"
"3.82";"2024-11-18 02:00:03";"02:00:03";"798.4";"2024-11-18";"192.168.28.3";"881.13"
"3.84";"2024-11-18 03:00:03";"03:00:03";"805.2";"2024-11-18";"192.168.28.3";"890.09"
"3.82";"2024-11-18 04:00:03";"04:00:03";"798.0";"2024-11-18";"192.168.28.3";"880.19"
"3.83";"2024-11-18 05:00:03";"05:00:03";"804.80";"2024-11-18";"192.168.28.3";"888.21"
"3.84";"2024-11-18 06:00:03";"06:00:03";"803.2";"2024-11-18";"192.168.28.3";"882.55"
"3.92";"2024-11-18 07:00:03";"07:00:03";"811.2";"2024-11-18";"192.168.28.3";"883.49"
"3.83";"2024-11-18 08:00:03";"08:00:03";"803.6";"2024-11-18";"192.168.28.3";"888.21"
"3.89";"2024-11-18 09:00:03";"09:00:03";"809.2";"2024-11-18";"192.168.28.3";"887.26"
"3.88";"2024-11-18 10:00:03";"10:00:03";"805.6";"2024-11-18";"192.168.28.3";"880.66"
"3.88";"2024-11-18 11:00:03";"11:00:03";"807.2";"2024-11-18";"192.168.28.3";"885.38"
"3.85";"2024-11-18 12:00:02";"12:00:02";"803.6";"2024-11-18";"192.168.28.3";"882.08"
"3.86";"2024-11-18 13:00:03";"13:00:03";"806.80";"2024-11-18";"192.168.28.3";"888.21"
"3.85";"2024-11-18 14:00:03";"14:00:03";"802.80";"2024-11-18";"192.168.28.3";"881.60"
"3.86";"2024-11-18 15:00:03";"15:00:03";"806.0";"2024-11-18";"192.168.28.3";"884.90"
"3.83";"2024-11-18 16:00:03";"16:00:03";"803.2";"2024-11-18";"192.168.28.3";"884.43"
"3.85";"2024-11-18 17:00:03";"17:00:03";"805.6";"2024-11-18";"192.168.28.3";"884.90"
"3.87";"2024-11-18 18:00:03";"18:00:03";"808.4";"2024-11-18";"192.168.28.3";"886.32"
"3.85";"2024-11-18 19:00:03";"19:00:03";"809.6";"2024-11-18";"192.168.28.3";"889.62"
"3.81";"2024-11-18 20:00:03";"20:00:03";"805.6";"2024-11-18";"192.168.28.3";"890.09"
"3.86";"2024-11-18 21:00:03";"21:00:03";"805.6";"2024-11-18";"192.168.28.3";"883.49"
"3.84";"2024-11-18 22:00:03";"22:00:03";"804.80";"2024-11-18";"192.168.28.3";"883.96"
"3.84";"2024-11-18 23:00:03";"23:00:03";"801.2";"2024-11-18";"192.168.28.3";"882.55"
"3.85";"2024-11-19 00:00:03";"00:00:03";"805.2";"2024-11-19";"192.168.28.3";"886.32"
"3.84";"2024-11-19 01:00:03";"01:00:03";"802.80";"2024-11-19";"192.168.28.3";"883.02"
"3.86";"2024-11-19 02:00:03";"02:00:03";"805.2";"2024-11-19";"192.168.28.3";"887.26"
"3.86";"2024-11-19 03:00:03";"03:00:03";"810.80";"2024-11-19";"192.168.28.3";"889.15"
"3.89";"2024-11-19 04:00:03";"04:00:03";"815.2";"2024-11-19";"192.168.28.3";"890.09"
"3.86";"2024-11-19 05:00:03";"05:00:03";"808.80";"2024-11-19";"192.168.28.3";"890.57"
"3.85";"2024-11-19 06:00:03";"06:00:03";"804.4";"2024-11-19";"192.168.28.3";"884.90"
"3.84";"2024-11-19 07:00:03";"07:00:03";"802.4";"2024-11-19";"192.168.28.3";"881.60"
"3.86";"2024-11-19 08:00:03";"08:00:03";"808.0";"2024-11-19";"192.168.28.3";"885.38"
"3.84";"2024-11-19 09:00:03";"09:00:03";"801.6";"2024-11-19";"192.168.28.3";"880.19"
"3.86";"2024-11-19 10:00:03";"10:00:03";"805.6";"2024-11-19";"192.168.28.3";"885.38"
"3.87";"2024-11-19 11:00:03";"11:00:03";"808.4";"2024-11-19";"192.168.28.3";"887.26"
"3.86";"2024-11-19 12:00:02";"12:00:02";"804.4";"2024-11-19";"192.168.28.3";"883.49"
"3.86";"2024-11-19 13:00:03";"13:00:03";"805.2";"2024-11-19";"192.168.28.3";"883.02"
"3.87";"2024-11-19 14:00:03";"14:00:03";"809.6";"2024-11-19";"192.168.28.3";"888.21"
"3.86";"2024-11-19 15:00:03";"15:00:03";"806.80";"2024-11-19";"192.168.28.3";"885.38"
"3.83";"2024-11-19 16:00:03";"16:00:03";"802.4";"2024-11-19";"192.168.28.3";"883.49"
"3.84";"2024-11-19 17:00:03";"17:00:03";"803.6";"2024-11-19";"192.168.28.3";"883.96"
"3.85";"2024-11-19 18:00:03";"18:00:03";"805.2";"2024-11-19";"192.168.28.3";"884.90"
"3.81";"2024-11-19 19:00:03";"19:00:03";"804.0";"2024-11-19";"192.168.28.3";"887.74"
"3.86";"2024-11-19 20:00:03";"20:00:03";"801.6";"2024-11-19";"192.168.28.3";"880.19"
"3.87";"2024-11-19 21:00:03";"21:00:03";"809.6";"2024-11-19";"192.168.28.3";"888.68"
"3.84";"2024-11-19 22:00:03";"22:00:03";"805.2";"2024-11-19";"192.168.28.3";"886.79"
"3.87";"2024-11-19 23:00:03";"23:00:03";"806.4";"2024-11-19";"192.168.28.3";"884.90"
"3.87";"2024-11-20 00:00:03";"00:00:03";"808.4";"2024-11-20";"192.168.28.3";"888.68"
"3.85";"2024-11-20 01:00:03";"01:00:03";"804.0";"2024-11-20";"192.168.28.3";"886.32"
"3.85";"2024-11-20 02:00:03";"02:00:03";"801.2";"2024-11-20";"192.168.28.3";"881.60"
"3.85";"2024-11-20 03:00:03";"03:00:03";"803.6";"2024-11-20";"192.168.28.3";"883.96"
"3.83";"2024-11-20 04:00:03";"04:00:03";"798.4";"2024-11-20";"192.168.28.3";"879.24"
"3.85";"2024-11-20 05:00:03";"05:00:03";"803.6";"2024-11-20";"192.168.28.3";"883.96"
"3.87";"2024-11-20 06:00:03";"06:00:03";"802.80";"2024-11-20";"192.168.28.3";"880.66"
"3.83";"2024-11-20 07:00:03";"07:00:03";"802.0";"2024-11-20";"192.168.28.3";"882.08"
"3.84";"2024-11-20 08:00:03";"08:00:03";"802.4";"2024-11-20";"192.168.28.3";"883.02"
"3.83";"2024-11-20 09:00:03";"09:00:03";"799.6";"2024-11-20";"192.168.28.3";"879.24"
"3.84";"2024-11-20 10:00:03";"10:00:03";"800.4";"2024-11-20";"192.168.28.3";"879.72"
"3.87";"2024-11-20 11:00:03";"11:00:03";"810.4";"2024-11-20";"192.168.28.3";"888.68"
"3.88";"2024-11-20 12:00:02";"12:00:02";"812.0";"2024-11-20";"192.168.28.3";"891.04"
"3.84";"2024-11-20 13:00:03";"13:00:03";"805.6";"2024-11-20";"192.168.28.3";"885.85"
"3.87";"2024-11-20 14:00:03";"14:00:03";"808.0";"2024-11-20";"192.168.28.3";"887.74"
"3.82";"2024-11-20 15:00:03";"15:00:03";"804.80";"2024-11-20";"192.168.28.3";"888.21"
"3.83";"2024-11-20 16:00:03";"16:00:03";"806.4";"2024-11-20";"192.168.28.3";"886.79"
"3.86";"2024-11-20 17:00:03";"17:00:03";"808.4";"2024-11-20";"192.168.28.3";"888.68"
"3.83";"2024-11-20 18:00:03";"18:00:03";"804.4";"2024-11-20";"192.168.28.3";"885.38"
"3.82";"2024-11-20 19:00:03";"19:00:03";"801.6";"2024-11-20";"192.168.28.3";"883.02"
"3.88";"2024-11-20 20:00:03";"20:00:03";"807.2";"2024-11-20";"192.168.28.3";"884.90"
"3.84";"2024-11-20 21:00:03";"21:00:03";"800.80";"2024-11-20";"192.168.28.3";"880.66"
"3.84";"2024-11-20 22:00:03";"22:00:03";"804.80";"2024-11-20";"192.168.28.3";"885.38"
"3.82";"2024-11-20 23:00:03";"23:00:03";"801.6";"2024-11-20";"192.168.28.3";"885.85"
"3.85";"2024-11-21 00:00:03";"00:00:03";"804.80";"2024-11-21";"192.168.28.3";"883.96"
"3.84";"2024-11-21 01:00:03";"01:00:03";"803.2";"2024-11-21";"192.168.28.3";"884.43"
"3.88";"2024-11-21 02:00:03";"02:00:03";"812.4";"2024-11-21";"192.168.28.3";"892.92"
"3.83";"2024-11-21 03:00:03";"03:00:03";"802.0";"2024-11-21";"192.168.28.3";"883.02"
"3.85";"2024-11-21 04:00:03";"04:00:03";"808.4";"2024-11-21";"192.168.28.3";"888.68"
"3.85";"2024-11-21 05:00:03";"05:00:03";"803.6";"2024-11-21";"192.168.28.3";"884.43"
"3.84";"2024-11-21 06:00:03";"06:00:03";"802.0";"2024-11-21";"192.168.28.3";"881.60"
"3.88";"2024-11-21 07:00:03";"07:00:03";"800.80";"2024-11-21";"192.168.28.3";"878.30"
"3.88";"2024-11-21 08:00:03";"08:00:03";"810.80";"2024-11-21";"192.168.28.3";"885.85"
"3.83";"2024-11-21 09:00:03";"09:00:03";"800.4";"2024-11-21";"192.168.28.3";"880.66"
"3.86";"2024-11-21 10:00:03";"10:00:03";"811.2";"2024-11-21";"192.168.28.3";"890.09"
"3.84";"2024-11-21 11:00:03";"11:00:03";"805.2";"2024-11-21";"192.168.28.3";"884.90"
"3.86";"2024-11-21 12:00:02";"12:00:02";"809.2";"2024-11-21";"192.168.28.3";"887.26"
"3.85";"2024-11-21 13:00:03";"13:00:03";"810.4";"2024-11-21";"192.168.28.3";"891.98"
"3.84";"2024-11-21 14:00:03";"14:00:03";"802.80";"2024-11-21";"192.168.28.3";"883.96"
"3.83";"2024-11-21 15:00:03";"15:00:03";"804.0";"2024-11-21";"192.168.28.3";"885.85"
"3.84";"2024-11-21 16:00:03";"16:00:03";"808.0";"2024-11-21";"192.168.28.3";"889.62"
"3.82";"2024-11-21 17:00:03";"17:00:03";"800.0";"2024-11-21";"192.168.28.3";"882.08"
"3.82";"2024-11-21 18:00:03";"18:00:03";"800.80";"2024-11-21";"192.168.28.3";"882.55"
"3.81";"2024-11-21 19:00:03";"19:00:03";"802.80";"2024-11-21";"192.168.28.3";"885.38"
"3.86";"2024-11-21 20:00:03";"20:00:03";"806.80";"2024-11-21";"192.168.28.3";"884.90"
"3.83";"2024-11-21 21:00:03";"21:00:03";"801.6";"2024-11-21";"192.168.28.3";"880.19"
"3.84";"2024-11-21 22:00:03";"22:00:03";"803.6";"2024-11-21";"192.168.28.3";"884.90"
"3.85";"2024-11-21 23:00:03";"23:00:03";"807.2";"2024-11-21";"192.168.28.3";"886.32"
"3.84";"2024-11-22 00:00:03";"00:00:03";"802.80";"2024-11-22";"192.168.28.3";"886.79"
"3.86";"2024-11-22 01:00:03";"01:00:03";"804.4";"2024-11-22";"192.168.28.3";"883.49"
"3.84";"2024-11-22 02:00:03";"02:00:03";"800.80";"2024-11-22";"192.168.28.3";"880.19"
"3.83";"2024-11-22 03:00:03";"03:00:03";"801.6";"2024-11-22";"192.168.28.3";"882.08"
"3.84";"2024-11-22 04:00:03";"04:00:03";"803.6";"2024-11-22";"192.168.28.3";"887.74"
"3.83";"2024-11-22 05:00:03";"05:00:03";"800.80";"2024-11-22";"192.168.28.3";"882.08"
"3.87";"2024-11-22 06:00:03";"06:00:03";"808.80";"2024-11-22";"192.168.28.3";"886.79"
"3.85";"2024-11-22 07:00:03";"07:00:03";"801.2";"2024-11-22";"192.168.28.3";"880.19"
"3.84";"2024-11-22 08:00:03";"08:00:03";"802.4";"2024-11-22";"192.168.28.3";"881.60"
"3.84";"2024-11-22 09:00:03";"09:00:03";"804.4";"2024-11-22";"192.168.28.3";"883.02"
"3.84";"2024-11-22 10:00:03";"10:00:03";"802.0";"2024-11-22";"192.168.28.3";"878.30"
"3.85";"2024-11-22 11:00:03";"11:00:03";"804.0";"2024-11-22";"192.168.28.3";"883.96"
"3.84";"2024-11-22 12:00:02";"12:00:02";"801.6";"2024-11-22";"192.168.28.3";"881.13"
"3.86";"2024-11-22 13:00:03";"13:00:03";"805.6";"2024-11-22";"192.168.28.3";"885.38"
"3.83";"2024-11-22 15:00:03";"15:00:03";"801.2";"2024-11-22";"192.168.28.3";"881.13"
"3.82";"2024-11-22 16:00:03";"16:00:03";"805.2";"2024-11-22";"192.168.28.3";"885.85"
"3.84";"2024-11-22 17:00:03";"17:00:03";"803.6";"2024-11-22";"192.168.28.3";"883.02"
"3.85";"2024-11-22 18:00:03";"18:00:03";"806.0";"2024-11-22";"192.168.28.3";"885.38"
"3.82";"2024-11-22 19:00:03";"19:00:03";"803.2";"2024-11-22";"192.168.28.3";"885.38"
"3.82";"2024-11-22 20:00:03";"20:00:03";"804.0";"2024-11-22";"192.168.28.3";"887.26"
"3.81";"2024-11-22 21:00:03";"21:00:03";"803.6";"2024-11-22";"192.168.28.3";"887.74"
"3.86";"2024-11-22 22:00:03";"22:00:03";"803.6";"2024-11-22";"192.168.28.3";"882.08"
"3.85";"2024-11-22 23:00:03";"23:00:03";"804.0";"2024-11-22";"192.168.28.3";"884.43"
"3.84";"2024-11-23 00:00:03";"00:00:03";"802.0";"2024-11-23";"192.168.28.3";"882.55"
"3.84";"2024-11-23 01:00:03";"01:00:03";"800.0";"2024-11-23";"192.168.28.3";"880.66"
"3.85";"2024-11-23 02:00:03";"02:00:03";"802.0";"2024-11-23";"192.168.28.3";"882.08"
"3.84";"2024-11-23 03:00:03";"03:00:03";"802.0";"2024-11-23";"192.168.28.3";"883.02"
"3.84";"2024-11-23 04:00:03";"04:00:03";"804.0";"2024-11-23";"192.168.28.3";"884.43"
"3.85";"2024-11-23 05:00:03";"05:00:03";"806.0";"2024-11-23";"192.168.28.3";"886.79"
"3.83";"2024-11-23 06:00:03";"06:00:03";"800.0";"2024-11-23";"192.168.28.3";"880.66"
"3.85";"2024-11-23 07:00:03";"07:00:03";"802.4";"2024-11-23";"192.168.28.3";"882.08"
"3.85";"2024-11-23 08:00:03";"08:00:03";"804.0";"2024-11-23";"192.168.28.3";"882.55"
"3.87";"2024-11-23 09:00:03";"09:00:03";"806.0";"2024-11-23";"192.168.28.3";"883.02"
"3.91";"2024-11-23 10:00:03";"10:00:03";"812.0";"2024-11-23";"192.168.28.3";"887.74"
"3.86";"2024-11-23 11:00:03";"11:00:03";"802.0";"2024-11-23";"192.168.28.3";"879.72"
"3.84";"2024-11-23 12:00:02";"12:00:02";"799.2";"2024-11-23";"192.168.28.3";"876.89"
"3.85";"2024-11-23 13:00:03";"13:00:03";"800.0";"2024-11-23";"192.168.28.3";"877.83"
"3.87";"2024-11-23 14:00:03";"14:00:03";"806.4";"2024-11-23";"192.168.28.3";"883.96"
"3.86";"2024-11-23 15:00:03";"15:00:03";"803.6";"2024-11-23";"192.168.28.3";"881.60"
