"A";"timestamp";"time";"W";"date";"endpoint";"VA"
"4.86";"2024-11-15 14:00:03";"14:00:03";"1011.6";"2024-11-15";"192.168.33.2";"1128.30"
"4.87";"2024-11-15 15:00:03";"15:00:03";"1020.8";"2024-11-15";"192.168.33.2";"1138.68"
"4.92";"2024-11-15 16:00:03";"16:00:03";"994.4";"2024-11-15";"192.168.33.2";"1108.02"
"4.66";"2024-11-15 17:00:03";"17:00:03";"970.4";"2024-11-15";"192.168.33.2";"1077.83"
"4.71";"2024-11-15 18:00:03";"18:00:03";"959.6";"2024-11-15";"192.168.33.2";"1072.64"
"4.73";"2024-11-15 19:00:03";"19:00:03";"955.2";"2024-11-15";"192.168.33.2";"1070.75"
"4.72";"2024-11-15 20:00:03";"20:00:03";"970.4";"2024-11-15";"192.168.33.2";"1086.79"
"4.75";"2024-11-15 21:00:03";"21:00:03";"959.6";"2024-11-15";"192.168.33.2";"1085.38"
"4.70";"2024-11-15 22:00:03";"22:00:03";"950.0";"2024-11-15";"192.168.33.2";"1080.66"
"4.68";"2024-11-15 23:00:03";"23:00:03";"967.2";"2024-11-15";"192.168.33.2";"1085.38"
"4.74";"2024-11-16 00:00:03";"00:00:03";"964.8";"2024-11-16";"192.168.33.2";"1101.89"
"4.92";"2024-11-16 01:00:03";"01:00:03";"1002.8";"2024-11-16";"192.168.33.2";"1119.34"
"4.69";"2024-11-16 02:00:03";"02:00:03";"966.8";"2024-11-16";"192.168.33.2";"1085.85"
"4.76";"2024-11-16 03:00:03";"03:00:03";"973.6";"2024-11-16";"192.168.33.2";"1090.57"
"4.74";"2024-11-16 04:00:03";"04:00:03";"963.2";"2024-11-16";"192.168.33.2";"1097.64"
"4.74";"2024-11-16 05:00:03";"05:00:03";"974.4";"2024-11-16";"192.168.33.2";"1090.57"
"4.80";"2024-11-16 06:00:03";"06:00:03";"976.4";"2024-11-16";"192.168.33.2";"1093.40"
"4.62";"2024-11-16 07:00:03";"07:00:03";"937.2";"2024-11-16";"192.168.33.2";"1081.13"
"4.80";"2024-11-16 08:00:03";"08:00:03";"970.4";"2024-11-16";"192.168.33.2";"1091.51"
"4.80";"2024-11-16 09:00:03";"09:00:03";"968.8";"2024-11-16";"192.168.33.2";"1089.15"
"4.80";"2024-11-16 10:00:03";"10:00:03";"964.8";"2024-11-16";"192.168.33.2";"1082.08"
"4.71";"2024-11-16 11:00:03";"11:00:03";"970.8";"2024-11-16";"192.168.33.2";"1083.02"
"4.79";"2024-11-16 12:00:02";"12:00:02";"965.6";"2024-11-16";"192.168.33.2";"1080.19"
"4.81";"2024-11-16 13:00:03";"13:00:03";"969.2";"2024-11-16";"192.168.33.2";"1082.55"
"4.86";"2024-11-16 14:00:03";"14:00:03";"983.2";"2024-11-16";"192.168.33.2";"1098.58"
"4.73";"2024-11-16 15:00:03";"15:00:03";"955.2";"2024-11-16";"192.168.33.2";"1084.43"
"4.80";"2024-11-16 16:00:03";"16:00:03";"968.4";"2024-11-16";"192.168.33.2";"1083.49"
"4.81";"2024-11-16 17:00:03";"17:00:03";"972.0";"2024-11-16";"192.168.33.2";"1085.38"
"4.82";"2024-11-16 18:00:03";"18:00:03";"974.0";"2024-11-16";"192.168.33.2";"1088.68"
"4.76";"2024-11-16 19:00:03";"19:00:03";"968.8";"2024-11-16";"192.168.33.2";"1087.26"
"4.71";"2024-11-16 20:00:03";"20:00:03";"957.2";"2024-11-16";"192.168.33.2";"1069.81"
"4.78";"2024-11-16 21:00:03";"21:00:03";"970.8";"2024-11-16";"192.168.33.2";"1090.57"
"4.74";"2024-11-16 22:00:03";"22:00:03";"968.8";"2024-11-16";"192.168.33.2";"1104.72"
"4.73";"2024-11-16 23:00:03";"23:00:03";"975.2";"2024-11-16";"192.168.33.2";"1093.40"
"4.76";"2024-11-17 00:00:03";"00:00:03";"971.6";"2024-11-17";"192.168.33.2";"1091.51"
"4.90";"2024-11-17 01:00:03";"01:00:03";"1010.0";"2024-11-17";"192.168.33.2";"1126.42"
"4.78";"2024-11-17 02:00:03";"02:00:03";"972.0";"2024-11-17";"192.168.33.2";"1090.57"
"4.74";"2024-11-17 03:00:03";"03:00:03";"966.0";"2024-11-17";"192.168.33.2";"1095.75"
"4.82";"2024-11-17 04:00:03";"04:00:03";"982.4";"2024-11-17";"192.168.33.2";"1097.17"
"4.76";"2024-11-17 05:00:03";"05:00:03";"968.8";"2024-11-17";"192.168.33.2";"1085.38"
"4.71";"2024-11-17 06:00:03";"06:00:03";"959.2";"2024-11-17";"192.168.33.2";"1066.98"
"4.78";"2024-11-17 07:00:03";"07:00:03";"971.6";"2024-11-17";"192.168.33.2";"1090.57"
"4.80";"2024-11-17 08:00:03";"08:00:03";"970.4";"2024-11-17";"192.168.33.2";"1082.08"
"4.79";"2024-11-17 09:00:03";"09:00:03";"965.6";"2024-11-17";"192.168.33.2";"1082.55"
"4.83";"2024-11-17 10:00:03";"10:00:03";"964.0";"2024-11-17";"192.168.33.2";"1077.83"
"4.82";"2024-11-17 11:00:03";"11:00:03";"966.4";"2024-11-17";"192.168.33.2";"1083.96"
"4.77";"2024-11-17 12:00:02";"12:00:02";"971.6";"2024-11-17";"192.168.33.2";"1083.49"
"4.81";"2024-11-17 13:00:03";"13:00:03";"970.0";"2024-11-17";"192.168.33.2";"1084.43"
"4.79";"2024-11-17 15:00:03";"15:00:03";"960.0";"2024-11-17";"192.168.33.2";"1073.58"
"4.78";"2024-11-17 16:00:03";"16:00:03";"966.0";"2024-11-17";"192.168.33.2";"1078.77"
"4.81";"2024-11-17 17:00:03";"17:00:03";"968.4";"2024-11-17";"192.168.33.2";"1083.49"
"4.89";"2024-11-17 18:00:03";"18:00:03";"983.2";"2024-11-17";"192.168.33.2";"1096.70"
"4.80";"2024-11-17 19:00:03";"19:00:03";"968.4";"2024-11-17";"192.168.33.2";"1081.13"
"4.78";"2024-11-17 20:00:03";"20:00:03";"965.2";"2024-11-17";"192.168.33.2";"1078.77"
"4.78";"2024-11-17 21:00:03";"21:00:03";"966.0";"2024-11-17";"192.168.33.2";"1080.66"
"4.82";"2024-11-17 22:00:03";"22:00:03";"969.6";"2024-11-17";"192.168.33.2";"1087.74"
"4.68";"2024-11-17 23:00:03";"23:00:03";"948.8";"2024-11-17";"192.168.33.2";"1063.68"
"4.74";"2024-11-18 00:00:03";"00:00:03";"960.8";"2024-11-18";"192.168.33.2";"1082.08"
"4.89";"2024-11-18 01:00:03";"01:00:03";"998.4";"2024-11-18";"192.168.33.2";"1116.04"
"4.76";"2024-11-18 02:00:03";"02:00:03";"967.2";"2024-11-18";"192.168.33.2";"1085.85"
"4.77";"2024-11-18 03:00:03";"03:00:03";"971.2";"2024-11-18";"192.168.33.2";"1092.92"
"4.80";"2024-11-18 04:00:03";"04:00:03";"982.4";"2024-11-18";"192.168.33.2";"1097.64"
"4.76";"2024-11-18 05:00:03";"05:00:03";"969.6";"2024-11-18";"192.168.33.2";"1088.21"
"4.77";"2024-11-18 06:00:03";"06:00:03";"968.8";"2024-11-18";"192.168.33.2";"1088.21"
"4.82";"2024-11-18 07:00:03";"07:00:03";"967.6";"2024-11-18";"192.168.33.2";"1082.08"
"4.79";"2024-11-18 08:00:03";"08:00:03";"967.6";"2024-11-18";"192.168.33.2";"1088.68"
"4.97";"2024-11-18 09:00:03";"09:00:03";"1009.2";"2024-11-18";"192.168.33.2";"1121.70"
"4.95";"2024-11-18 10:00:03";"10:00:03";"1007.2";"2024-11-18";"192.168.33.2";"1117.45"
"4.94";"2024-11-18 11:00:03";"11:00:03";"1005.6";"2024-11-18";"192.168.33.2";"1117.45"
"4.93";"2024-11-18 12:00:02";"12:00:02";"1004.0";"2024-11-18";"192.168.33.2";"1116.98"
"4.93";"2024-11-18 13:00:03";"13:00:03";"1004.0";"2024-11-18";"192.168.33.2";"1115.57"
"4.94";"2024-11-18 14:00:03";"14:00:03";"1006.0";"2024-11-18";"192.168.33.2";"1120.28"
"4.96";"2024-11-18 15:00:03";"15:00:03";"1013.6";"2024-11-18";"192.168.33.2";"1127.36"
"4.89";"2024-11-18 16:00:03";"16:00:03";"997.6";"2024-11-18";"192.168.33.2";"1119.34"
"4.77";"2024-11-18 17:00:03";"17:00:03";"965.6";"2024-11-18";"192.168.33.2";"1095.28"
"4.79";"2024-11-18 18:00:03";"18:00:03";"968.8";"2024-11-18";"192.168.33.2";"1084.43"
"4.74";"2024-11-18 19:00:03";"19:00:03";"961.6";"2024-11-18";"192.168.33.2";"1083.02"
"4.76";"2024-11-18 20:00:03";"20:00:03";"975.2";"2024-11-18";"192.168.33.2";"1076.89"
"4.79";"2024-11-18 21:00:03";"21:00:03";"964.8";"2024-11-18";"192.168.33.2";"1077.83"
"4.80";"2024-11-18 22:00:03";"22:00:03";"974.4";"2024-11-18";"192.168.33.2";"1097.64"
"4.79";"2024-11-18 23:00:03";"23:00:03";"972.4";"2024-11-18";"192.168.33.2";"1088.68"
"4.76";"2024-11-19 00:00:03";"00:00:03";"965.2";"2024-11-19";"192.168.33.2";"1098.58"
"4.90";"2024-11-19 01:00:03";"01:00:03";"994.0";"2024-11-19";"192.168.33.2";"1103.30"
"4.66";"2024-11-19 02:00:03";"02:00:03";"945.2";"2024-11-19";"192.168.33.2";"1057.55"
"4.80";"2024-11-19 03:00:03";"03:00:03";"976.4";"2024-11-19";"192.168.33.2";"1090.57"
"4.74";"2024-11-19 04:00:03";"04:00:03";"958.0";"2024-11-19";"192.168.33.2";"1077.83"
"4.79";"2024-11-19 05:00:03";"05:00:03";"963.6";"2024-11-19";"192.168.33.2";"1083.96"
"4.78";"2024-11-19 06:00:03";"06:00:03";"968.4";"2024-11-19";"192.168.33.2";"1091.04"
"4.76";"2024-11-19 07:00:03";"07:00:03";"965.2";"2024-11-19";"192.168.33.2";"1070.28"
"4.70";"2024-11-19 08:00:03";"08:00:03";"954.0";"2024-11-19";"192.168.33.2";"1083.96"
"4.95";"2024-11-19 09:00:03";"09:00:03";"1008.4";"2024-11-19";"192.168.33.2";"1113.68"
"4.95";"2024-11-19 10:00:03";"10:00:03";"1010.0";"2024-11-19";"192.168.33.2";"1114.15"
"4.97";"2024-11-19 11:00:03";"11:00:03";"1014.4";"2024-11-19";"192.168.33.2";"1125.94"
"5.04";"2024-11-19 12:00:02";"12:00:02";"1028.0";"2024-11-19";"192.168.33.2";"1135.85"
"5.01";"2024-11-19 13:00:03";"13:00:03";"1023.2";"2024-11-19";"192.168.33.2";"1134.43"
"4.90";"2024-11-19 14:00:03";"14:00:03";"1001.2";"2024-11-19";"192.168.33.2";"1113.68"
"4.96";"2024-11-19 15:00:03";"15:00:03";"1014.4";"2024-11-19";"192.168.33.2";"1125.47"
"4.72";"2024-11-19 16:00:03";"16:00:03";"956.4";"2024-11-19";"192.168.33.2";"1078.77"
"4.74";"2024-11-19 17:00:03";"17:00:03";"960.0";"2024-11-19";"192.168.33.2";"1078.30"
"4.74";"2024-11-19 18:00:03";"18:00:03";"964.4";"2024-11-19";"192.168.33.2";"1081.13"
"4.72";"2024-11-19 19:00:03";"19:00:03";"964.8";"2024-11-19";"192.168.33.2";"1086.79"
"4.82";"2024-11-19 20:00:03";"20:00:03";"976.8";"2024-11-19";"192.168.33.2";"1088.68"
"4.75";"2024-11-19 21:00:03";"21:00:03";"962.8";"2024-11-19";"192.168.33.2";"1078.30"
"4.72";"2024-11-19 22:00:03";"22:00:03";"956.0";"2024-11-19";"192.168.33.2";"1074.53"
"4.76";"2024-11-19 23:00:03";"23:00:03";"960.8";"2024-11-19";"192.168.33.2";"1075.94"
"4.81";"2024-11-20 00:00:03";"00:00:03";"983.2";"2024-11-20";"192.168.33.2";"1098.58"
"4.88";"2024-11-20 01:00:03";"01:00:03";"993.2";"2024-11-20";"192.168.33.2";"1106.60"
"4.78";"2024-11-20 02:00:03";"02:00:03";"978.4";"2024-11-20";"192.168.33.2";"1095.75"
"4.75";"2024-11-20 03:00:03";"03:00:03";"970.8";"2024-11-20";"192.168.33.2";"1087.26"
"4.74";"2024-11-20 04:00:03";"04:00:03";"955.2";"2024-11-20";"192.168.33.2";"1069.81"
"4.74";"2024-11-20 05:00:03";"05:00:03";"959.2";"2024-11-20";"192.168.33.2";"1075.94"
"4.79";"2024-11-20 06:00:03";"06:00:03";"963.2";"2024-11-20";"192.168.33.2";"1066.98"
"4.68";"2024-11-20 07:00:03";"07:00:03";"932.4";"2024-11-20";"192.168.33.2";"1049.06"
"4.73";"2024-11-20 08:00:03";"08:00:03";"954.4";"2024-11-20";"192.168.33.2";"1076.42"
"4.85";"2024-11-20 09:00:03";"09:00:03";"984.8";"2024-11-20";"192.168.33.2";"1086.79"
"4.75";"2024-11-20 10:00:03";"10:00:03";"956.0";"2024-11-20";"192.168.33.2";"1073.11"
"4.71";"2024-11-20 11:00:03";"11:00:03";"958.4";"2024-11-20";"192.168.33.2";"1071.23"
"4.67";"2024-11-20 12:00:02";"12:00:02";"946.4";"2024-11-20";"192.168.33.2";"1063.68"
"4.65";"2024-11-20 13:00:03";"13:00:03";"941.2";"2024-11-20";"192.168.33.2";"1060.38"
"4.87";"2024-11-20 14:00:03";"14:00:03";"990.8";"2024-11-20";"192.168.33.2";"1099.53"
"4.78";"2024-11-20 15:00:03";"15:00:03";"979.6";"2024-11-20";"192.168.33.2";"1096.70"
"4.83";"2024-11-20 16:00:03";"16:00:03";"987.2";"2024-11-20";"192.168.33.2";"1106.13"
"4.66";"2024-11-20 17:00:03";"17:00:03";"946.0";"2024-11-20";"192.168.33.2";"1063.21"
"4.66";"2024-11-20 18:00:03";"18:00:03";"948.0";"2024-11-20";"192.168.33.2";"1065.57"
"4.60";"2024-11-20 19:00:03";"19:00:03";"938.4";"2024-11-20";"192.168.33.2";"1057.08"
"4.67";"2024-11-20 20:00:03";"20:00:03";"940.4";"2024-11-20";"192.168.33.2";"1062.74"
"4.67";"2024-11-20 21:00:03";"21:00:03";"944.8";"2024-11-20";"192.168.33.2";"1059.43"
"4.71";"2024-11-20 22:00:03";"22:00:03";"945.6";"2024-11-20";"192.168.33.2";"1065.09"
"4.67";"2024-11-20 23:00:03";"23:00:03";"955.2";"2024-11-20";"192.168.33.2";"1073.11"
"4.71";"2024-11-21 00:00:03";"00:00:03";"938.8";"2024-11-21";"192.168.33.2";"1055.66"
"4.86";"2024-11-21 01:00:03";"01:00:03";"970.4";"2024-11-21";"192.168.33.2";"1086.79"
"4.69";"2024-11-21 02:00:03";"02:00:03";"947.6";"2024-11-21";"192.168.33.2";"1063.68"
"4.69";"2024-11-21 03:00:03";"03:00:03";"944.8";"2024-11-21";"192.168.33.2";"1063.68"
"4.74";"2024-11-21 04:00:03";"04:00:03";"938.0";"2024-11-21";"192.168.33.2";"1057.55"
"4.67";"2024-11-21 05:00:03";"05:00:03";"944.8";"2024-11-21";"192.168.33.2";"1072.17"
"4.71";"2024-11-21 06:00:03";"06:00:03";"946.8";"2024-11-21";"192.168.33.2";"1051.42"
"4.71";"2024-11-21 07:00:03";"07:00:03";"940.4";"2024-11-21";"192.168.33.2";"1053.30"
"4.68";"2024-11-21 08:00:03";"08:00:03";"940.0";"2024-11-21";"192.168.33.2";"1055.66"
"4.82";"2024-11-21 09:00:03";"09:00:03";"982.4";"2024-11-21";"192.168.33.2";"1094.81"
"4.88";"2024-11-21 10:00:03";"10:00:03";"985.6";"2024-11-21";"192.168.33.2";"1095.75"
"4.83";"2024-11-21 11:00:03";"11:00:03";"978.4";"2024-11-21";"192.168.33.2";"1092.45"
"4.83";"2024-11-21 12:00:02";"12:00:02";"995.2";"2024-11-21";"192.168.33.2";"1108.49"
"4.84";"2024-11-21 13:00:03";"13:00:03";"992.0";"2024-11-21";"192.168.33.2";"1095.28"
"4.81";"2024-11-21 14:00:03";"14:00:03";"974.4";"2024-11-21";"192.168.33.2";"1091.98"
"4.82";"2024-11-21 15:00:03";"15:00:03";"990.4";"2024-11-21";"192.168.33.2";"1108.02"
"4.75";"2024-11-21 16:00:03";"16:00:03";"953.6";"2024-11-21";"192.168.33.2";"1075.94"
"4.64";"2024-11-21 17:00:03";"17:00:03";"934.0";"2024-11-21";"192.168.33.2";"1055.66"
"4.65";"2024-11-21 18:00:03";"18:00:03";"940.4";"2024-11-21";"192.168.33.2";"1059.90"
"4.71";"2024-11-21 19:00:03";"19:00:03";"961.6";"2024-11-21";"192.168.33.2";"1080.19"
"4.65";"2024-11-21 20:00:03";"20:00:03";"938.0";"2024-11-21";"192.168.33.2";"1063.68"
"4.67";"2024-11-21 21:00:03";"21:00:03";"946.0";"2024-11-21";"192.168.33.2";"1058.96"
"4.64";"2024-11-21 22:00:03";"22:00:03";"942.4";"2024-11-21";"192.168.33.2";"1059.43"
"4.66";"2024-11-21 23:00:03";"23:00:03";"944.0";"2024-11-21";"192.168.33.2";"1064.15"
"4.67";"2024-11-22 00:00:03";"00:00:03";"944.0";"2024-11-22";"192.168.33.2";"1066.04"
"4.79";"2024-11-22 01:00:03";"01:00:03";"971.6";"2024-11-22";"192.168.33.2";"1081.60"
"4.68";"2024-11-22 02:00:03";"02:00:03";"970.4";"2024-11-22";"192.168.33.2";"1086.32"
"4.67";"2024-11-22 03:00:03";"03:00:03";"957.2";"2024-11-22";"192.168.33.2";"1073.11"
"4.71";"2024-11-22 04:00:03";"04:00:03";"956.0";"2024-11-22";"192.168.33.2";"1057.55"
"4.68";"2024-11-22 05:00:03";"05:00:03";"948.0";"2024-11-22";"192.168.33.2";"1063.68"
"4.72";"2024-11-22 06:00:03";"06:00:03";"954.4";"2024-11-22";"192.168.33.2";"1067.45"
"4.62";"2024-11-22 07:00:03";"07:00:03";"928.4";"2024-11-22";"192.168.33.2";"1052.36"
"4.76";"2024-11-22 08:00:03";"08:00:03";"965.6";"2024-11-22";"192.168.33.2";"1079.72"
"4.84";"2024-11-22 09:00:03";"09:00:03";"984.8";"2024-11-22";"192.168.33.2";"1097.64"
"4.85";"2024-11-22 10:00:03";"10:00:03";"988.0";"2024-11-22";"192.168.33.2";"1108.02"
"4.88";"2024-11-22 11:00:03";"11:00:03";"996.0";"2024-11-22";"192.168.33.2";"1101.42"
"4.89";"2024-11-22 12:00:02";"12:00:02";"986.8";"2024-11-22";"192.168.33.2";"1102.36"
"4.83";"2024-11-22 13:00:03";"13:00:03";"981.6";"2024-11-22";"192.168.33.2";"1102.83"
"4.82";"2024-11-22 15:00:03";"15:00:03";"983.6";"2024-11-22";"192.168.33.2";"1098.58"
"4.74";"2024-11-22 16:00:03";"16:00:03";"962.0";"2024-11-22";"192.168.33.2";"1082.08"
"4.72";"2024-11-22 17:00:03";"17:00:03";"962.0";"2024-11-22";"192.168.33.2";"1074.53"
"4.68";"2024-11-22 18:00:03";"18:00:03";"949.2";"2024-11-22";"192.168.33.2";"1064.62"
"4.66";"2024-11-22 19:00:03";"19:00:03";"950.8";"2024-11-22";"192.168.33.2";"1069.34"
"4.65";"2024-11-22 20:00:03";"20:00:03";"951.2";"2024-11-22";"192.168.33.2";"1069.81"
"4.62";"2024-11-22 21:00:03";"21:00:03";"935.2";"2024-11-22";"192.168.33.2";"1057.55"
"4.76";"2024-11-22 22:00:03";"22:00:03";"961.6";"2024-11-22";"192.168.33.2";"1073.58"
"4.59";"2024-11-22 23:00:03";"23:00:03";"930.8";"2024-11-22";"192.168.33.2";"1043.40"
"4.68";"2024-11-23 00:00:03";"00:00:03";"946.8";"2024-11-23";"192.168.33.2";"1064.15"
"4.78";"2024-11-23 01:00:03";"01:00:03";"969.2";"2024-11-23";"192.168.33.2";"1087.74"
"4.66";"2024-11-23 02:00:03";"02:00:03";"939.2";"2024-11-23";"192.168.33.2";"1056.13"
"4.68";"2024-11-23 03:00:03";"03:00:03";"948.0";"2024-11-23";"192.168.33.2";"1062.74"
"4.64";"2024-11-23 04:00:03";"04:00:03";"935.2";"2024-11-23";"192.168.33.2";"1054.72"
"4.73";"2024-11-23 05:00:03";"05:00:03";"957.2";"2024-11-23";"192.168.33.2";"1075.47"
"4.76";"2024-11-23 06:00:03";"06:00:03";"969.2";"2024-11-23";"192.168.33.2";"1084.43"
"4.66";"2024-11-23 07:00:03";"07:00:03";"938.8";"2024-11-23";"192.168.33.2";"1057.08"
"4.69";"2024-11-23 08:00:03";"08:00:03";"945.6";"2024-11-23";"192.168.33.2";"1059.43"
"4.71";"2024-11-23 09:00:03";"09:00:03";"948.8";"2024-11-23";"192.168.33.2";"1072.17"
"4.69";"2024-11-23 10:00:03";"10:00:03";"941.2";"2024-11-23";"192.168.33.2";"1052.83"
"4.74";"2024-11-23 11:00:03";"11:00:03";"955.2";"2024-11-23";"192.168.33.2";"1067.92"
"4.70";"2024-11-23 12:00:02";"12:00:02";"947.2";"2024-11-23";"192.168.33.2";"1060.38"
"4.75";"2024-11-23 13:00:03";"13:00:03";"957.2";"2024-11-23";"192.168.33.2";"1073.11"
"4.73";"2024-11-23 14:00:03";"14:00:03";"952.0";"2024-11-23";"192.168.33.2";"1066.51"
"4.63";"2024-11-23 15:00:03";"15:00:03";"931.2";"2024-11-23";"192.168.33.2";"1046.70"
"4.62";"2024-11-23 16:00:03";"16:00:03";"921.6";"2024-11-23";"192.168.33.2";"1038.21"
"4.68";"2024-11-23 17:00:03";"17:00:03";"939.6";"2024-11-23";"192.168.33.2";"1052.83"
"4.67";"2024-11-23 18:00:03";"18:00:03";"935.6";"2024-11-23";"192.168.33.2";"1048.58"
"4.69";"2024-11-23 19:00:03";"19:00:03";"940.8";"2024-11-23";"192.168.33.2";"1051.89"
"4.71";"2024-11-23 20:00:03";"20:00:03";"948.8";"2024-11-23";"192.168.33.2";"1061.32"
"4.64";"2024-11-23 21:00:03";"21:00:03";"936.4";"2024-11-23";"192.168.33.2";"1065.09"
"4.64";"2024-11-23 22:00:03";"22:00:03";"937.2";"2024-11-23";"192.168.33.2";"1057.08"
"4.69";"2024-11-23 23:00:03";"23:00:03";"948.8";"2024-11-23";"192.168.33.2";"1066.98"
"4.54";"2024-11-24 00:00:03";"00:00:03";"923.6";"2024-11-24";"192.168.33.2";"1037.74"
"4.69";"2024-11-24 01:00:03";"01:00:03";"946.4";"2024-11-24";"192.168.33.2";"1067.45"
"4.67";"2024-11-24 02:00:03";"02:00:03";"947.6";"2024-11-24";"192.168.33.2";"1065.09"
"4.65";"2024-11-24 03:00:03";"03:00:03";"940.4";"2024-11-24";"192.168.33.2";"1058.02"
"4.65";"2024-11-24 04:00:03";"04:00:03";"932.4";"2024-11-24";"192.168.33.2";"1053.77"
"4.60";"2024-11-24 05:00:03";"05:00:03";"925.2";"2024-11-24";"192.168.33.2";"1047.64"
"4.66";"2024-11-24 06:00:03";"06:00:03";"943.6";"2024-11-24";"192.168.33.2";"1063.68"
"4.68";"2024-11-24 07:00:03";"07:00:03";"949.2";"2024-11-24";"192.168.33.2";"1067.45"
"4.67";"2024-11-24 08:00:03";"08:00:03";"936.0";"2024-11-24";"192.168.33.2";"1054.25"
"4.67";"2024-11-24 09:00:03";"09:00:03";"939.6";"2024-11-24";"192.168.33.2";"1054.25"
"4.63";"2024-11-24 10:00:03";"10:00:03";"928.4";"2024-11-24";"192.168.33.2";"1040.57"
"4.75";"2024-11-24 11:00:03";"11:00:03";"966.8";"2024-11-24";"192.168.33.2";"1074.53"
"4.65";"2024-11-24 12:00:02";"12:00:02";"934.4";"2024-11-24";"192.168.33.2";"1053.30"
"4.65";"2024-11-24 13:00:03";"13:00:03";"923.6";"2024-11-24";"192.168.33.2";"1044.81"
"4.62";"2024-11-24 15:00:03";"15:00:03";"922.8";"2024-11-24";"192.168.33.2";"1044.81"
"4.62";"2024-11-24 16:00:03";"16:00:03";"936.8";"2024-11-24";"192.168.33.2";"1053.30"
"4.59";"2024-11-24 17:00:03";"17:00:03";"922.8";"2024-11-24";"192.168.33.2";"1044.81"
"4.74";"2024-11-24 18:00:03";"18:00:03";"957.6";"2024-11-24";"192.168.33.2";"1076.89"
"4.61";"2024-11-24 19:00:03";"19:00:03";"930.4";"2024-11-24";"192.168.33.2";"1054.25"
"4.60";"2024-11-24 20:00:03";"20:00:03";"935.2";"2024-11-24";"192.168.33.2";"1055.66"
"4.54";"2024-11-24 21:00:03";"21:00:03";"915.6";"2024-11-24";"192.168.33.2";"1038.21"
"4.70";"2024-11-24 22:00:03";"22:00:03";"947.6";"2024-11-24";"192.168.33.2";"1061.32"
"4.59";"2024-11-24 23:00:03";"23:00:03";"921.6";"2024-11-24";"192.168.33.2";"1042.92"
"4.63";"2024-11-25 00:00:03";"00:00:03";"937.6";"2024-11-25";"192.168.33.2";"1061.32"
"4.77";"2024-11-25 01:00:03";"01:00:03";"969.2";"2024-11-25";"192.168.33.2";"1087.74"
"4.65";"2024-11-25 02:00:03";"02:00:03";"940.4";"2024-11-25";"192.168.33.2";"1061.79"
"4.58";"2024-11-25 03:00:03";"03:00:03";"918.0";"2024-11-25";"192.168.33.2";"1046.23"
"4.58";"2024-11-25 04:00:03";"04:00:03";"922.8";"2024-11-25";"192.168.33.2";"1045.75"
"4.65";"2024-11-25 05:00:03";"05:00:03";"928.0";"2024-11-25";"192.168.33.2";"1047.64"
"4.71";"2024-11-25 06:00:03";"06:00:03";"944.4";"2024-11-25";"192.168.33.2";"1053.30"
"4.64";"2024-11-25 07:00:03";"07:00:03";"931.2";"2024-11-25";"192.168.33.2";"1046.23"
"4.77";"2024-11-25 08:00:03";"08:00:03";"957.2";"2024-11-25";"192.168.33.2";"1057.08"
"4.89";"2024-11-25 09:00:03";"09:00:03";"984.8";"2024-11-25";"192.168.33.2";"1093.87"
"4.83";"2024-11-25 10:00:03";"10:00:03";"978.4";"2024-11-25";"192.168.33.2";"1094.34"
"4.81";"2024-11-25 11:00:03";"11:00:03";"966.4";"2024-11-25";"192.168.33.2";"1085.85"
"4.78";"2024-11-25 12:00:02";"12:00:02";"971.6";"2024-11-25";"192.168.33.2";"1091.04"
"4.80";"2024-11-25 13:00:03";"13:00:03";"962.8";"2024-11-25";"192.168.33.2";"1082.55"
"4.85";"2024-11-25 14:00:03";"14:00:03";"995.6";"2024-11-25";"192.168.33.2";"1112.74"
"4.79";"2024-11-25 15:00:03";"15:00:03";"961.2";"2024-11-25";"192.168.33.2";"1069.81"
"4.60";"2024-11-25 16:00:03";"16:00:03";"926.0";"2024-11-25";"192.168.33.2";"1044.34"
"4.63";"2024-11-25 17:00:03";"17:00:03";"933.2";"2024-11-25";"192.168.33.2";"1052.36"
"4.59";"2024-11-25 18:00:03";"18:00:03";"922.8";"2024-11-25";"192.168.33.2";"1044.34"
"4.65";"2024-11-25 19:00:03";"19:00:03";"931.2";"2024-11-25";"192.168.33.2";"1053.30"
"4.72";"2024-11-25 20:00:03";"20:00:03";"952.0";"2024-11-25";"192.168.33.2";"1065.09"
"4.72";"2024-11-25 21:00:03";"21:00:03";"966.8";"2024-11-25";"192.168.33.2";"1082.55"
"4.64";"2024-11-25 22:00:03";"22:00:03";"939.2";"2024-11-25";"192.168.33.2";"1056.60"
"4.66";"2024-11-25 23:00:03";"23:00:03";"940.0";"2024-11-25";"192.168.33.2";"1057.55"
"4.68";"2024-11-26 00:00:03";"00:00:03";"942.0";"2024-11-26";"192.168.33.2";"1056.13"
"4.75";"2024-11-26 01:00:03";"01:00:03";"958.8";"2024-11-26";"192.168.33.2";"1058.49"
"4.65";"2024-11-26 02:00:03";"02:00:03";"936.4";"2024-11-26";"192.168.33.2";"1055.19"
"4.64";"2024-11-26 03:00:03";"03:00:03";"933.2";"2024-11-26";"192.168.33.2";"1054.72"
"4.59";"2024-11-26 04:00:03";"04:00:03";"922.4";"2024-11-26";"192.168.33.2";"1054.72"
"4.58";"2024-11-26 05:00:03";"05:00:03";"925.2";"2024-11-26";"192.168.33.2";"1041.98"
